FID,DNBR,MASK,RGB_prefire,RGB_within_fire_period,RGB_post_fire
5615,S2A_L2A_T12SVB_5615_20210504T175911_20210728T175909_10m_DNBR.TIF,S2A_L2A_T12SVB_5615_20210504T175911_20210728T175909_10m_MASK.TIF,S2A_L2A_T12SVB_5615_20210504T175911_10m_RGB.TIF,-,S2B_L2A_T12SVB_5615_20210728T175909_10m_RGB.TIF
5615,S2A_L2A_T12SVB_5615_20210504T175911_20210708T175909_10m_DNBR.TIF,S2A_L2A_T12SVB_5615_20210504T175911_20210708T175909_10m_MASK.TIF,S2A_L2A_T12SVB_5615_20210504T175911_10m_RGB.TIF,-,S2B_L2A_T12SVB_5615_20210708T175909_10m_RGB.TIF
5615,S2A_L2A_T12SWB_5615_20210504T175911_20210713T175921_10m_DNBR.TIF,S2A_L2A_T12SWB_5615_20210504T175911_20210713T175921_10m_MASK.TIF,S2A_L2A_T12SWB_5615_20210504T175911_10m_RGB.TIF,-,S2A_L2A_T12SWB_5615_20210713T175921_10m_RGB.TIF
5615,S2A_L2A_T12SWB_5615_20210504T175911_20210728T175909_10m_DNBR.TIF,S2A_L2A_T12SWB_5615_20210504T175911_20210728T175909_10m_MASK.TIF,S2A_L2A_T12SWB_5615_20210504T175911_10m_RGB.TIF,-,S2B_L2A_T12SWB_5615_20210728T175909_10m_RGB.TIF
5615,S2A_L2A_T12SWB_5615_20210504T175911_20210708T175909_10m_DNBR.TIF,S2A_L2A_T12SWB_5615_20210504T175911_20210708T175909_10m_MASK.TIF,S2A_L2A_T12SWB_5615_20210504T175911_10m_RGB.TIF,-,S2B_L2A_T12SWB_5615_20210708T175909_10m_RGB.TIF
5615,S2A_L2A_T12SWB_5615_20210504T175911_20210623T175911_10m_DNBR.TIF,S2A_L2A_T12SWB_5615_20210504T175911_20210623T175911_10m_MASK.TIF,S2A_L2A_T12SWB_5615_20210504T175911_10m_RGB.TIF,-,S2A_L2A_T12SWB_5615_20210623T175911_10m_RGB.TIF
5615,S2B_L2A_T12SVB_5615_20210429T175909_20210728T175909_10m_DNBR.TIF,S2B_L2A_T12SVB_5615_20210429T175909_20210728T175909_10m_MASK.TIF,S2B_L2A_T12SVB_5615_20210429T175909_10m_RGB.TIF,-,S2B_L2A_T12SVB_5615_20210728T175909_10m_RGB.TIF
5615,S2B_L2A_T12SVB_5615_20210429T175909_20210708T175909_10m_DNBR.TIF,S2B_L2A_T12SVB_5615_20210429T175909_20210708T175909_10m_MASK.TIF,S2B_L2A_T12SVB_5615_20210429T175909_10m_RGB.TIF,-,S2B_L2A_T12SVB_5615_20210708T175909_10m_RGB.TIF
5615,S2A_L2A_T12SVC_5615_20210524T175911_20210728T175909_10m_DNBR.TIF,S2A_L2A_T12SVC_5615_20210524T175911_20210728T175909_10m_MASK.TIF,S2A_L2A_T12SVC_5615_20210524T175911_10m_RGB.TIF,-,S2B_L2A_T12SVC_5615_20210728T175909_10m_RGB.TIF
5615,S2A_L2A_T12SVC_5615_20210524T175911_20210708T175909_10m_DNBR.TIF,S2A_L2A_T12SVC_5615_20210524T175911_20210708T175909_10m_MASK.TIF,S2A_L2A_T12SVC_5615_20210524T175911_10m_RGB.TIF,-,S2B_L2A_T12SVC_5615_20210708T175909_10m_RGB.TIF
5615,S2A_L2A_T12SWC_5615_20210504T175911_20210728T175909_10m_DNBR.TIF,S2A_L2A_T12SWC_5615_20210504T175911_20210728T175909_10m_MASK.TIF,S2A_L2A_T12SWC_5615_20210504T175911_10m_RGB.TIF,-,S2B_L2A_T12SWC_5615_20210728T175909_10m_RGB.TIF
5615,S2A_L2A_T12SWC_5615_20210504T175911_20210713T175921_10m_DNBR.TIF,S2A_L2A_T12SWC_5615_20210504T175911_20210713T175921_10m_MASK.TIF,S2A_L2A_T12SWC_5615_20210504T175911_10m_RGB.TIF,-,S2A_L2A_T12SWC_5615_20210713T175921_10m_RGB.TIF
5615,S2A_L2A_T12SWC_5615_20210504T175911_20210708T175909_10m_DNBR.TIF,S2A_L2A_T12SWC_5615_20210504T175911_20210708T175909_10m_MASK.TIF,S2A_L2A_T12SWC_5615_20210504T175911_10m_RGB.TIF,-,S2B_L2A_T12SWC_5615_20210708T175909_10m_RGB.TIF
5615,S2B_L2A_T12SWB_5615_20210429T175909_20210713T175921_10m_DNBR.TIF,S2B_L2A_T12SWB_5615_20210429T175909_20210713T175921_10m_MASK.TIF,S2B_L2A_T12SWB_5615_20210429T175909_10m_RGB.TIF,-,S2A_L2A_T12SWB_5615_20210713T175921_10m_RGB.TIF
5615,S2B_L2A_T12SWB_5615_20210429T175909_20210728T175909_10m_DNBR.TIF,S2B_L2A_T12SWB_5615_20210429T175909_20210728T175909_10m_MASK.TIF,S2B_L2A_T12SWB_5615_20210429T175909_10m_RGB.TIF,-,S2B_L2A_T12SWB_5615_20210728T175909_10m_RGB.TIF
5615,S2B_L2A_T12SWB_5615_20210429T175909_20210708T175909_10m_DNBR.TIF,S2B_L2A_T12SWB_5615_20210429T175909_20210708T175909_10m_MASK.TIF,S2B_L2A_T12SWB_5615_20210429T175909_10m_RGB.TIF,-,S2B_L2A_T12SWB_5615_20210708T175909_10m_RGB.TIF
5615,S2B_L2A_T12SWB_5615_20210429T175909_20210623T175911_10m_DNBR.TIF,S2B_L2A_T12SWB_5615_20210429T175909_20210623T175911_10m_MASK.TIF,S2B_L2A_T12SWB_5615_20210429T175909_10m_RGB.TIF,-,S2A_L2A_T12SWB_5615_20210623T175911_10m_RGB.TIF
5615,S2B_L2A_T12SWC_5615_20210519T175909_20210728T175909_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210519T175909_20210728T175909_10m_MASK.TIF,S2B_L2A_T12SWC_5615_20210519T175909_10m_RGB.TIF,-,S2B_L2A_T12SWC_5615_20210728T175909_10m_RGB.TIF
5615,S2B_L2A_T12SWC_5615_20210519T175909_20210713T175921_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210519T175909_20210713T175921_10m_MASK.TIF,S2B_L2A_T12SWC_5615_20210519T175909_10m_RGB.TIF,-,S2A_L2A_T12SWC_5615_20210713T175921_10m_RGB.TIF
5615,S2B_L2A_T12SWC_5615_20210519T175909_20210708T175909_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210519T175909_20210708T175909_10m_MASK.TIF,S2B_L2A_T12SWC_5615_20210519T175909_10m_RGB.TIF,-,S2B_L2A_T12SWC_5615_20210708T175909_10m_RGB.TIF
5615,S2B_L2A_T12SWB_5615_20210509T175909_20210713T175921_10m_DNBR.TIF,S2B_L2A_T12SWB_5615_20210509T175909_20210713T175921_10m_MASK.TIF,S2B_L2A_T12SWB_5615_20210509T175909_10m_RGB.TIF,-,S2A_L2A_T12SWB_5615_20210713T175921_10m_RGB.TIF
5615,S2B_L2A_T12SWB_5615_20210509T175909_20210728T175909_10m_DNBR.TIF,S2B_L2A_T12SWB_5615_20210509T175909_20210728T175909_10m_MASK.TIF,S2B_L2A_T12SWB_5615_20210509T175909_10m_RGB.TIF,-,S2B_L2A_T12SWB_5615_20210728T175909_10m_RGB.TIF
5615,S2B_L2A_T12SWB_5615_20210509T175909_20210708T175909_10m_DNBR.TIF,S2B_L2A_T12SWB_5615_20210509T175909_20210708T175909_10m_MASK.TIF,S2B_L2A_T12SWB_5615_20210509T175909_10m_RGB.TIF,-,S2B_L2A_T12SWB_5615_20210708T175909_10m_RGB.TIF
5615,S2B_L2A_T12SWB_5615_20210509T175909_20210623T175911_10m_DNBR.TIF,S2B_L2A_T12SWB_5615_20210509T175909_20210623T175911_10m_MASK.TIF,S2B_L2A_T12SWB_5615_20210509T175909_10m_RGB.TIF,-,S2A_L2A_T12SWB_5615_20210623T175911_10m_RGB.TIF
5615,S2B_L2A_T12SWC_5615_20210429T175909_20210728T175909_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210429T175909_20210728T175909_10m_MASK.TIF,S2B_L2A_T12SWC_5615_20210429T175909_10m_RGB.TIF,-,S2B_L2A_T12SWC_5615_20210728T175909_10m_RGB.TIF
5615,S2B_L2A_T12SWC_5615_20210429T175909_20210713T175921_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210429T175909_20210713T175921_10m_MASK.TIF,S2B_L2A_T12SWC_5615_20210429T175909_10m_RGB.TIF,-,S2A_L2A_T12SWC_5615_20210713T175921_10m_RGB.TIF
5615,S2B_L2A_T12SWC_5615_20210429T175909_20210708T175909_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210429T175909_20210708T175909_10m_MASK.TIF,S2B_L2A_T12SWC_5615_20210429T175909_10m_RGB.TIF,-,S2B_L2A_T12SWC_5615_20210708T175909_10m_RGB.TIF
5615,S2A_L2A_T12SWC_5615_20210514T175911_20210529T175909_10m_DNBR.TIF,S2A_L2A_T12SWC_5615_20210514T175911_20210529T175909_10m_MASK.TIF,S2A_L2A_T12SWC_5615_20210514T175911_10m_RGB.TIF,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,-
5615,S2A_L2A_T12SWC_5615_20210524T175911_20210529T175909_10m_DNBR.TIF,S2A_L2A_T12SWC_5615_20210524T175911_20210529T175909_10m_MASK.TIF,S2A_L2A_T12SWC_5615_20210524T175911_10m_RGB.TIF,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,-
5615,S2A_L2A_T12SWC_5615_20210424T175911_20210529T175909_10m_DNBR.TIF,S2A_L2A_T12SWC_5615_20210424T175911_20210529T175909_10m_MASK.TIF,S2A_L2A_T12SWC_5615_20210424T175911_10m_RGB.TIF,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,-
5615,S2B_L2A_T12SWC_5615_20210419T175909_20210529T175909_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210419T175909_20210529T175909_10m_MASK.TIF,S2B_L2A_T12SWC_5615_20210419T175909_10m_RGB.TIF,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,-
5615,S2B_L2A_T12SVB_5615_20210419T175909_20210529T175909_10m_DNBR.TIF,S2B_L2A_T12SVB_5615_20210419T175909_20210529T175909_10m_MASK.TIF,S2B_L2A_T12SVB_5615_20210419T175909_10m_RGB.TIF,S2B_L2A_T12SVB_5615_20210529T175909_10m_RGB.TIF,-
5615,S2A_L2A_T12SVB_5615_20210524T175911_20210529T175909_10m_DNBR.TIF,S2A_L2A_T12SVB_5615_20210524T175911_20210529T175909_10m_MASK.TIF,S2A_L2A_T12SVB_5615_20210524T175911_10m_RGB.TIF,S2B_L2A_T12SVB_5615_20210529T175909_10m_RGB.TIF,-
5615,S2A_L2A_T12SVB_5615_20210424T175911_20210529T175909_10m_DNBR.TIF,S2A_L2A_T12SVB_5615_20210424T175911_20210529T175909_10m_MASK.TIF,S2A_L2A_T12SVB_5615_20210424T175911_10m_RGB.TIF,S2B_L2A_T12SVB_5615_20210529T175909_10m_RGB.TIF,-
5615,S2A_L2A_T12SVB_5615_20210504T175911_20210529T175909_10m_DNBR.TIF,S2A_L2A_T12SVB_5615_20210504T175911_20210529T175909_10m_MASK.TIF,S2A_L2A_T12SVB_5615_20210504T175911_10m_RGB.TIF,S2B_L2A_T12SVB_5615_20210529T175909_10m_RGB.TIF,-
5615,S2B_L2A_T12SVB_5615_20210429T175909_20210529T175909_10m_DNBR.TIF,S2B_L2A_T12SVB_5615_20210429T175909_20210529T175909_10m_MASK.TIF,S2B_L2A_T12SVB_5615_20210429T175909_10m_RGB.TIF,S2B_L2A_T12SVB_5615_20210529T175909_10m_RGB.TIF,-
5615,S2A_L2A_T12SWC_5615_20210504T175911_20210529T175909_10m_DNBR.TIF,S2A_L2A_T12SWC_5615_20210504T175911_20210529T175909_10m_MASK.TIF,S2A_L2A_T12SWC_5615_20210504T175911_10m_RGB.TIF,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,-
5615,S2B_L2A_T12SWC_5615_20210519T175909_20210529T175909_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210519T175909_20210529T175909_10m_MASK.TIF,S2B_L2A_T12SWC_5615_20210519T175909_10m_RGB.TIF,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,-
5615,S2B_L2A_T12SWC_5615_20210429T175909_20210529T175909_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210429T175909_20210529T175909_10m_MASK.TIF,S2B_L2A_T12SWC_5615_20210429T175909_10m_RGB.TIF,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,-
5615,S2B_L2A_T12SWC_5615_20210529T175909_20210728T175909_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210529T175909_20210728T175909_10m_MASK.TIF,-,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,S2B_L2A_T12SWC_5615_20210728T175909_10m_RGB.TIF
5615,S2B_L2A_T12SWC_5615_20210529T175909_20210713T175921_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210529T175909_20210713T175921_10m_MASK.TIF,-,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,S2A_L2A_T12SWC_5615_20210713T175921_10m_RGB.TIF
5615,S2B_L2A_T12SWC_5615_20210529T175909_20210708T175909_10m_DNBR.TIF,S2B_L2A_T12SWC_5615_20210529T175909_20210708T175909_10m_MASK.TIF,-,S2B_L2A_T12SWC_5615_20210529T175909_10m_RGB.TIF,S2B_L2A_T12SWC_5615_20210708T175909_10m_RGB.TIF
5615,S2B_L2A_T12SVB_5615_20210529T175909_20210728T175909_10m_DNBR.TIF,S2B_L2A_T12SVB_5615_20210529T175909_20210728T175909_10m_MASK.TIF,-,S2B_L2A_T12SVB_5615_20210529T175909_10m_RGB.TIF,S2B_L2A_T12SVB_5615_20210728T175909_10m_RGB.TIF
5615,S2B_L2A_T12SVB_5615_20210529T175909_20210708T175909_10m_DNBR.TIF,S2B_L2A_T12SVB_5615_20210529T175909_20210708T175909_10m_MASK.TIF,-,S2B_L2A_T12SVB_5615_20210529T175909_10m_RGB.TIF,S2B_L2A_T12SVB_5615_20210708T175909_10m_RGB.TIF
7792,S2A_L2A_T12SYJ_7792_20200708T175921_20200906T175921_10m_DNBR.TIF,S2A_L2A_T12SYJ_7792_20200708T175921_20200906T175921_10m_MASK.TIF,S2A_L2A_T12SYJ_7792_20200708T175921_10m_RGB.TIF,-,S2A_L2A_T12SYJ_7792_20200906T175921_10m_RGB.TIF
7792,S2A_L2A_T12SYJ_7792_20200708T175921_20201001T180059_10m_DNBR.TIF,S2A_L2A_T12SYJ_7792_20200708T175921_20201001T180059_10m_MASK.TIF,S2A_L2A_T12SYJ_7792_20200708T175921_10m_RGB.TIF,-,S2B_L2A_T12SYJ_7792_20201001T180059_10m_RGB.TIF
7792,S2A_L2A_T12SYJ_7792_20200708T175921_20201006T180231_10m_DNBR.TIF,S2A_L2A_T12SYJ_7792_20200708T175921_20201006T180231_10m_MASK.TIF,S2A_L2A_T12SYJ_7792_20200708T175921_10m_RGB.TIF,-,S2A_L2A_T12SYJ_7792_20201006T180231_10m_RGB.TIF
7792,S2A_L2A_T12SYJ_7792_20200708T175921_20200916T180011_10m_DNBR.TIF,S2A_L2A_T12SYJ_7792_20200708T175921_20200916T180011_10m_MASK.TIF,S2A_L2A_T12SYJ_7792_20200708T175921_10m_RGB.TIF,-,S2A_L2A_T12SYJ_7792_20200916T180011_10m_RGB.TIF
7792,S2A_L2A_T13SBD_7792_20200718T175921_20200916T180011_10m_DNBR.TIF,S2A_L2A_T13SBD_7792_20200718T175921_20200916T180011_10m_MASK.TIF,S2A_L2A_T13SBD_7792_20200718T175921_10m_RGB.TIF,-,S2A_L2A_T13SBD_7792_20200916T180011_10m_RGB.TIF
7792,S2A_L2A_T13SBD_7792_20200718T175921_20201001T180059_10m_DNBR.TIF,S2A_L2A_T13SBD_7792_20200718T175921_20201001T180059_10m_MASK.TIF,S2A_L2A_T13SBD_7792_20200718T175921_10m_RGB.TIF,-,S2B_L2A_T13SBD_7792_20201001T180059_10m_RGB.TIF
7792,S2A_L2A_T13SBD_7792_20200718T175921_20201006T180231_10m_DNBR.TIF,S2A_L2A_T13SBD_7792_20200718T175921_20201006T180231_10m_MASK.TIF,S2A_L2A_T13SBD_7792_20200718T175921_10m_RGB.TIF,-,S2A_L2A_T13SBD_7792_20201006T180231_10m_RGB.TIF
7792,S2A_L2A_T13SBD_7792_20200718T175921_20200906T175921_10m_DNBR.TIF,S2A_L2A_T13SBD_7792_20200718T175921_20200906T175921_10m_MASK.TIF,S2A_L2A_T13SBD_7792_20200718T175921_10m_RGB.TIF,-,S2A_L2A_T13SBD_7792_20200906T175921_10m_RGB.TIF
7792,S2A_L2A_T13SBD_7792_20200708T175921_20200916T180011_10m_DNBR.TIF,S2A_L2A_T13SBD_7792_20200708T175921_20200916T180011_10m_MASK.TIF,S2A_L2A_T13SBD_7792_20200708T175921_10m_RGB.TIF,-,S2A_L2A_T13SBD_7792_20200916T180011_10m_RGB.TIF
7792,S2A_L2A_T13SBD_7792_20200708T175921_20201001T180059_10m_DNBR.TIF,S2A_L2A_T13SBD_7792_20200708T175921_20201001T180059_10m_MASK.TIF,S2A_L2A_T13SBD_7792_20200708T175921_10m_RGB.TIF,-,S2B_L2A_T13SBD_7792_20201001T180059_10m_RGB.TIF
7792,S2A_L2A_T13SBD_7792_20200708T175921_20201006T180231_10m_DNBR.TIF,S2A_L2A_T13SBD_7792_20200708T175921_20201006T180231_10m_MASK.TIF,S2A_L2A_T13SBD_7792_20200708T175921_10m_RGB.TIF,-,S2A_L2A_T13SBD_7792_20201006T180231_10m_RGB.TIF
7792,S2A_L2A_T13SBD_7792_20200708T175921_20200906T175921_10m_DNBR.TIF,S2A_L2A_T13SBD_7792_20200708T175921_20200906T175921_10m_MASK.TIF,S2A_L2A_T13SBD_7792_20200708T175921_10m_RGB.TIF,-,S2A_L2A_T13SBD_7792_20200906T175921_10m_RGB.TIF
7792,S2A_L2A_T12SYJ_7792_20200718T175921_20200906T175921_10m_DNBR.TIF,S2A_L2A_T12SYJ_7792_20200718T175921_20200906T175921_10m_MASK.TIF,S2A_L2A_T12SYJ_7792_20200718T175921_10m_RGB.TIF,-,S2A_L2A_T12SYJ_7792_20200906T175921_10m_RGB.TIF
7792,S2A_L2A_T12SYJ_7792_20200718T175921_20201001T180059_10m_DNBR.TIF,S2A_L2A_T12SYJ_7792_20200718T175921_20201001T180059_10m_MASK.TIF,S2A_L2A_T12SYJ_7792_20200718T175921_10m_RGB.TIF,-,S2B_L2A_T12SYJ_7792_20201001T180059_10m_RGB.TIF
7792,S2A_L2A_T12SYJ_7792_20200718T175921_20201006T180231_10m_DNBR.TIF,S2A_L2A_T12SYJ_7792_20200718T175921_20201006T180231_10m_MASK.TIF,S2A_L2A_T12SYJ_7792_20200718T175921_10m_RGB.TIF,-,S2A_L2A_T12SYJ_7792_20201006T180231_10m_RGB.TIF
7792,S2A_L2A_T12SYJ_7792_20200718T175921_20200916T180011_10m_DNBR.TIF,S2A_L2A_T12SYJ_7792_20200718T175921_20200916T180011_10m_MASK.TIF,S2A_L2A_T12SYJ_7792_20200718T175921_10m_RGB.TIF,-,S2A_L2A_T12SYJ_7792_20200916T180011_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200718T175921_20200916T180011_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_20200916T180011_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20200916T180011_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200718T175921_20201006T180231_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_20201006T180231_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20201006T180231_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200718T175921_20200901T175919_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_20200901T175919_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200901T175919_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200718T175921_20200906T175921_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_20200906T175921_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20200906T175921_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200718T175921_20200911T175919_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_20200911T175919_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200911T175919_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200718T175921_20200921T175949_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_20200921T175949_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200921T175949_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200718T175921_20201001T180059_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_20201001T180059_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200718T175921_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20201001T180059_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200623T175919_20200916T180011_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_20200916T180011_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20200916T180011_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200623T175919_20201006T180231_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_20201006T180231_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20201006T180231_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200623T175919_20200901T175919_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_20200901T175919_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200901T175919_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200623T175919_20200906T175921_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_20200906T175921_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20200906T175921_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200623T175919_20200911T175919_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_20200911T175919_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200911T175919_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200623T175919_20200921T175949_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_20200921T175949_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200921T175949_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200623T175919_20201001T180059_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_20201001T180059_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200623T175919_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20201001T180059_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200713T175909_20200916T180011_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_20200916T180011_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20200916T180011_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200713T175909_20201006T180231_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_20201006T180231_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20201006T180231_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200713T175909_20200901T175919_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_20200901T175919_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200901T175919_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200713T175909_20200906T175921_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_20200906T175921_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20200906T175921_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200713T175909_20200911T175919_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_20200911T175919_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200911T175919_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200713T175909_20200921T175949_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_20200921T175949_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200921T175949_10m_RGB.TIF
7792,S2B_L2A_T12SXJ_7792_20200713T175909_20201001T180059_10m_DNBR.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_20201001T180059_10m_MASK.TIF,S2B_L2A_T12SXJ_7792_20200713T175909_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20201001T180059_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200708T175921_20200916T180011_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_20200916T180011_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20200916T180011_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200708T175921_20201006T180231_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_20201006T180231_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20201006T180231_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200708T175921_20200901T175919_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_20200901T175919_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200901T175919_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200708T175921_20200906T175921_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_20200906T175921_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_10m_RGB.TIF,-,S2A_L2A_T12SXJ_7792_20200906T175921_10m_RGB.TIF
7792,S2A_L2A_T12SXJ_7792_20200708T175921_20200911T175919_10m_DNBR.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_20200911T175919_10m_MASK.TIF,S2A_L2A_T12SXJ_7792_20200708T175921_10m_RGB.TIF,-,S2B_L2A_T12SXJ_7792_20200911T175919_10m_RGB.TIF
